ticker,name,sector,country,currency,slippage_bps,local_id,delisting_date
HWI.F,HAWAIIAN EL. IND.,Energy & Water,USA,EUR,30,868056,
HWK.F,"HAWKINS INC.       DL-,05",Unknown,—,EUR,7,923728,
HXL.F,"HEXCEL CORP.      DL-,01",Aircraft & Space,USA,EUR,20,894306,
HY9H.F,SK HYNIX GDR 144A/REGS 1,Unknown,—,EUR,39,A1JWRE,
I0K.F,CHAGEE HOLDINGS ADS,Unknown,—,EUR,48,A415NW,
I10.SG,ITALGAS S.P.A.  O.N.,Oil & Gas,Italy,EUR,47,A2DF66,
I1M.F,INDUTRADE AB         SK 1,Unknown,—,EUR,49,A0HFVY,
I1V.F,"COREWEAVE INC. A DL-,0001",Unknown,—,EUR,20,A413X6,
I25.SG,"IRHYTHM TECHN.INC.DL-,001",Unknown,—,EUR,25,A2ATTS,
I2T.F,PERIMETER SOLUT.INC. O.N.,Unknown,—,EUR,33,A40PUQ,
I3N.DE,"CHART INDS INC.    DL-,01",Unknown,—,EUR,10,A0KDX9,
I4F.F,"STONEX GROUP INC.  DL-,01",Unknown,—,EUR,9,A2P8CE,
I56.F,LOTTOMATICA GROUP S.P.A.,Unknown,—,EUR,50,A3EDET,
I5M.F,"IRON MOUNTAIN (NEW)DL-,01",Internet & Software,USA,EUR,14,A14MS9,
I5U.F,INTACT FINANCIAL CORP.,Banking & Finance,Canada,EUR,50,A0RNQW,
I5X.F,PRECIGEN INC.,Unknown,—,EUR,50,A2PZG1,
I7B0.F,IDEMITSU KOSAN CO. LTD,Unknown,—,EUR,50,A0LB29,
I82.F,CARLSMED INC.,Unknown,—,EUR,25,A41CM7,
I8P.F,INTERPARFUMS S.A.INH.EO 3,Pharma & Cosmetics,France,EUR,37,907907,
I8T.F,"IMPLENIA AG NA    SF 1,02",Construction & Construction Materials,Switzerland,EUR,20,A0JEGJ,
I9DN.F,ARBUTUS BIOPHARMA,Unknown,—,EUR,50,A14XMD,
IAL.F,IAMGOLD CORP.,Resources,Canada,EUR,31,899657,
IB7.F,IBEX LTD,Unknown,—,EUR,37,A2QA2Y,
IBE1.F,"IBERDROLA INH.    EO -,75",Energy & Water,Spain,EUR,22,A0M46B,
IBM.DE,"INTL BUS. MACH.    DL-,20",Computer & Network,USA,EUR,10,851399,
IC2.DE,INTERCONT. EXCHANGE,Internet & Software,USA,EUR,8,A1W5H0,
IC7.F,"ICU MEDICAL INC.   DL-,10",Healthcare & Medicine,USA,EUR,41,894139,
ICY.F,"INCYTE            DL-,001",Biotech & Nanotech,USA,EUR,20,896133,
ID6.DE,"INNODATA INC.     DL -,01",Unknown,—,EUR,17,907651,
ID7.F,"IDEX CORP.         DL-,01",Others,USA,EUR,11,877444,
ID8.F,SLIDE IN.HLDGS O.N.,Unknown,—,EUR,35,A40MRG,
IDA.DE,"INDRA SISTEMAS INH.EO 0,2",Internet & Software,Spain,EUR,20,873570,
IDC2.F,"IDT CORP. B NEW    DL-,01",Unknown,—,EUR,32,A0RF6V,
IDI.F,INTERDIGITAL INC. (PA.),Telecommunications,USA,EUR,10,A0MWY3,
IDP.F,"BIOGEN INC. DL -,0005",Biotech & Nanotech,USA,EUR,10,789617,
IDV1.F,INDUSTRIVAERDEN,Investments & Holdings,Sweden,EUR,4,886939,
IEI.F,"INSIGHT ENTERPR.   DL-,01",Department stores & Retail,USA,EUR,26,909619,
IES.DE,INTESA SANPAOLO,Banking & Finance,Italy,EUR,17,850605,
IF0.F,"INFLARX N.V.   EO 0,12",Unknown,—,EUR,50,A2H7A5,
IF6N.F,"INTERFACE INC.     DL-,10",Textiles & Clothes,USA,EUR,36,A1JYG7,
IFF.F,"INTL FLAVORS/FRAG.DL-,125",Department stores & Retail,USA,EUR,19,853881,
IFX.DE,INFINEON TECH.AG NA O.N.,Electronics & Semiconductors,Germany,EUR,16,623100,
IGQ5.F,3I GROUP,Banking & Finance,Great Britain,EUR,50,A0MU9Q,
IGX.F,"INGEVITY CORP.     DL-,01",Chemistry,USA,EUR,40,A2AHZS,
IH9.F,TITAN AMERICA,Unknown,—,EUR,35,A41286,
IHCB.SG,"SBM OFFSHORE N.V.  EO-,25",Oil & Gas,Netherlands,EUR,24,A0JLZV,
IHP.F,"DINE BRANDS GL.INC.DL-,01",Hospitality and Tourism,USA,EUR,31,A0Q3V8,
IJ8.F,"ITM POWER PLC      LS-,05",Energy & Water,Great Britain,EUR,50,A0B57L,
IJF.DE,"ICON PLC           EO-,06",Unknown,—,EUR,10,932242,
IJX.F,VASTNED BELGIUM S.A.,Unknown,—,EUR,50,806919,
IK1.F,"DRAFTKINGS INC. A  -,0001",Unknown,—,EUR,20,A3DL31,
IKAP.F,AURINIA PHARMACEUT.,Unknown,—,EUR,29,A1W7D4,
ILM1.DE,MEDIOS AG  O.N.,Pharma & Cosmetics,Germany,EUR,50,A1MMCC,
ILU.MU,"ILLUMINA INC.      DL-,01",Healthcare & Medicine,USA,EUR,9,927079,
IM8N.DE,"INSMED INC.        DL-,01",Pharma & Cosmetics,USA,EUR,20,A1JJA3,
IMA.F,IMAX CORP.,Others,Canada,EUR,27,896801,
IMO1.SG,CPI EUROPE AG INH.,Real Estate,Austria,EUR,26,A2JN9W,
IMP.F,IMPERIAL OIL,Oil & Gas,Canada,EUR,12,851368,
IMR.F,"AC IMMUNE SA       SF-,02",Unknown,—,EUR,50,A2AR5F,
IMV.F,IMMERSION CORP.,Computer & Network,USA,EUR,44,929096,
IN9.F,"INTEST CORP.       DL-,01",Unknown,—,EUR,33,907551,
INH.DE,INDUS HOLDING AG,Investments & Holdings,Germany,EUR,36,620010,
INL.F,"INTEL CORP.       DL-,001",Electronics & Semiconductors,USA,EUR,5,855681,
INN1.SG,"ING GROEP NV      EO -,01",Banking & Finance,Netherlands,EUR,14,A2ANV3,
INP.F,INTL PAPER DL 1,Forestry,USA,EUR,33,851413,
INR.F,INTERN.CONS.AIRL.GR.,Aircraft & Space,Spain,EUR,14,A1H6AJ,
INVN.F,"IDENTIV INC.      DL-,001",Others,USA,EUR,45,A11404,
INX.F,"IMCD N.V.         EO -,16",Unknown,—,EUR,50,A116P8,
IOB.F,ION BEAM APPLICATIONS SA,Others,Belgien,EUR,50,914998,
IOS.DE,IONOS GROUP SE NA O.N.,Unknown,—,EUR,30,A3E00M,
IPF.F,"IPG PHOTONICS    DL-,0001",Electronics & Semiconductors,USA,EUR,20,602224,
IPJ1.F,WEBUILD S.P.A.,Construction & Construction Materials,Italy,EUR,49,A0ET41,
IPZ.F,"IPSOS S.A. INH.   EO -,25",Unknown,—,EUR,23,923860,
IRQ.SG,"IRCE S.P.A.       EO 0,52",Unknown,—,EUR,44,904351,
IRV.F,INTEGRA RES CORP.,Unknown,—,EUR,50,A3EET5,
IS5.F,INTERNATIONAL SEAWAYS INC,Unknown,—,EUR,21,A2DGML,
ISI.F,IONIS PHARMACEUT.  DL-001,Pharma & Cosmetics,USA,EUR,21,A2ACMZ,
IT0005385213.SG,NEWLAT FOOD S.P.A,Unknown,—,EUR,49,A2PSR9,
IT6.F,ITRON INC.,Electronics & Semiconductors,USA,EUR,19,888379,
ITB.F,IMPERIAL BRANDS PLC,Alcohol & Tobacco,Great Britain,EUR,50,903000,
ITH0.F,NEKTAR THERAP.   NEW O.N.,Unknown,—,EUR,19,A419UB,
ITM1.F,ITALMOBILIARE,Unknown,—,EUR,50,A2DRQR,
ITU.DE,"INTUIT INC.        DL-,01",Internet & Software,USA,EUR,10,886053,
IU2.F,YARA,Chemistry,Norway,EUR,27,A0BL7F,
IUI1.F,"INTUITIVE SURGIC. DL-,001",Healthcare & Medicine,USA,EUR,11,888024,
IUQ.F,DENISON MINES CORP.,Resources,Canada,EUR,49,A0LFYS,
IV61.F,"KINNEVIK B       SK 0,025",Unknown,—,EUR,50,A40D0L,
IVS.F,INVESTOR A (FRIA)  O.N.,Unknown,—,EUR,50,A3CMTF,
IXD1.DE,"INDITEX INH.      EO 0,03",Textiles & Clothes,Spain,EUR,23,A11873,
IXX.DE,INIT INNOVATION O.N.,Internet & Software,Germany,EUR,47,575980,
IYAA.F,IVANHOE MINES A,Unknown,—,EUR,50,A1W4VG,
IYP.F,INVESTIS HOLDING S.A.,Real Estate,Switzerland,EUR,30,A2AMF1,
IZ1.F,FIRST QUANTUM MINLS,Resources,Canada,EUR,50,904604,
J060.F,AEGON LTD.,Unknown,—,EUR,10,A3ET99,
J0J.F,AMRIZE AG   DL 1000,Unknown,—,EUR,40,A414LY,
J0L.F,"CEMBRE S.P.A.     EO 0,52",Unknown,—,EUR,27,911069,
J1F.F,RB GLOBAL INC.,Unknown,—,EUR,27,A3EG08,
J2A.F,"WILLDAN GROUP INC. DL-,01",Unknown,—,EUR,30,A0LB1U,
J2BA.F,"EXPERIAN PLC      DL -,10",Others,Great Britain,EUR,50,A0KDZM,
J4B.F,"LIMBACH HLDGS    DL-,0001",Unknown,—,EUR,37,A2APH1,
J4D.F,"KENVUE INC.      DL -,001",Unknown,—,EUR,29,A3EEHU,
J4F.F,JUNGFRAUBAHN HOLDING AG,Transport,Switzerland,EUR,9,A0CACJ,
J4V0.F,VAR ENERGI ASA,Unknown,—,EUR,43,A3DEH5,
J5L1.F,"INTELLICHECK INC. DL-,001",Unknown,—,EUR,50,A1169G,
J7O.F,COINCHECK GROUP N.V. EO 1,Unknown,—,EUR,50,A40X3G,
J7Z.F,"JAZZ PHARMACEUT. DL-,0001",Unknown,—,EUR,10,A1JS1K,
J8W.DE,INTUITIVE MACH.INC.CL.A,Unknown,—,EUR,30,A3D5BY,
J9I1.F,5E ADVANCED MATLS NEW,Unknown,—,EUR,50,A40YYW,
JB1.F,"HUNT (J.B.) TRANS. DL-,01",Transport,USA,EUR,10,885365,
JBL.F,"JABIL DL-,001",Electronics & Semiconductors,USA,EUR,9,886423,
JBT.DE,"JBT MAREL CORP.    DL-,01",Others,USA,EUR,46,A0Q6F9,
JEJ.F,VISTA GOLD CORP.(NEW),Unknown,—,EUR,50,A0MRZD,
JEN.DE,JENOPTIK AG  NA O.N.,Electronics & Semiconductors,Germany,EUR,39,A2NB60,
JEP.DU,"SALMAR ASA        NK -,25",Unknown,—,EUR,14,A0MR2G,
JFG.F,JFROG LTD.,Unknown,—,EUR,19,A2QCJN,
JGE.F,JULIUS BAER,Banking & Finance,Switzerland,EUR,24,A0YBDU,
JHA.F,"JAMES HARDIE IND. EO-,59",Unknown,—,EUR,48,A41CN7,
JHY.F,"JACK HENRY + ASS. DL -,01",Internet & Software,USA,EUR,11,888286,
JIX.F,JIANGXI COPPER CO. LTD.,Unknown,—,EUR,30,A0M4YE,
JMX.F,"MAXLINEAR INC.     DL-,01",Unknown,—,EUR,20,A0RM07,
JN0.F,"ERMENEGILDO ZEG.DL -,0001",Unknown,—,EUR,31,A3C9KP,
JNJ.DE,JOHNSON + JOHNSON,Pharma & Cosmetics,USA,EUR,10,853260,
JO1.F,"SANFILIPPO,JOHN B. DL-,01",Unknown,—,EUR,36,883172,
JOE.F,ST JOE CO.         DL 100,Unknown,—,EUR,22,862032,
JOT.F,BITTIUM OYJ,Unknown,—,EUR,36,916295,
JP1A.F,"JAKKS PACIFIC     DL-,001",Others,USA,EUR,26,A2P89S,
JP3194650002.SG,OKINAWA CELL.TEL.,Unknown,—,EUR,50,906406,
JP71.F,"HAVAS N.V.     EO - 2,0",Unknown,—,EUR,50,A41H9X,
JPX.F,"AEROVIRONMENT   DL -,0001",Aircraft & Space,USA,EUR,10,A0MJX7,
JST.DE,JOST WERKE SE INH. O.N.,Vehicles,Germany,EUR,37,JST400,
JUN3.DE,JUNGHEINRICH AG O.N.VZO,Vehicles,Germany,EUR,50,621993,
JUV.F,JUVENTUS FOOTBALL,Unknown,—,EUR,46,A401NW,
JX7.F,"EMBECTA CORP.  DL-,01",Unknown,—,EUR,49,A3DGNE,
JXC1.F,"ZIFF DAVIS INC.    DL-,01",Telecommunications,USA,EUR,50,A1JQ41,
JYS1.F,JYSKE BANK,Banking & Finance,Denmark,EUR,24,A0DKMP,
K1W.F,"KRONOS WORLDWIDE   DL-,01",Unknown,—,EUR,33,776950,
K27.F,"KODIAK SCIENCES  DL-,0001",Unknown,—,EUR,31,A2N6P0,
K34.F,KONECRANES,Machinery & Equipment,Finland,EUR,15,899827,
K3E.F,KENDRION N.V.        EO 2,Electronics & Semiconductors,Netherlands,EUR,36,A0MN1X,
K43.F,"BRAZE INC.    A DL-,0001",Unknown,—,EUR,27,A3C7N3,
K67.F,"FORTREA HOLDINGS  DL-,001",Unknown,—,EUR,35,A3ECGB,
K6B.F,"KBR INC.         DL -,001",Various services,USA,EUR,50,A0LEFS,
K6V0.F,UNIDATA S.P.A.,Unknown,—,EUR,44,A3E2E4,
K71.F,GIGACLOUD TECH.INC. CL.A,Unknown,—,EUR,31,A3DQWV,
K7J.F,ENHANCED GRP INC. A O.N.,Unknown,—,EUR,44,A427H4,
K7O0.F,SATELLOGIC    O.N.,Unknown,—,EUR,43,A415FE,
K7X.F,BROOKFIELD CORP. CL.A,Unknown,—,EUR,23,A3D3EV,
K8B.F,TECHNOPROBE S.P.A.,Unknown,—,EUR,45,A3DES7,
K9N.F,CHARGEPOINT HLDGS O.N.,Unknown,—,EUR,41,A41CHV,
KAP.DU,KANSAI PAINT CO.LTD,Unknown,—,EUR,50,869150,
KAX2.F,KARDEX,Various services,Switzerland,EUR,21,A0RMWK,
KB7.F,"SOLVENTUM CORP. DL0,01",Unknown,—,EUR,29,A407ZE,
KBH.F,KB HOME              DL 1,Real Estate,USA,EUR,30,876635,
KBX.DE,KNORR-BREMSE AG  INH O.N.,Vehicles,Germany,EUR,29,KBX100,
KCH.F,"KINSALE CAP.GRP.INC. -,01",Unknown,—,EUR,7,A2APEC,
KCO.DE,KLOECKNER + CO SE NA O.N.,Mining & Steel,Germany,EUR,24,KC0100,
KDB.DE,KBC GROEP N.V.,Banking & Finance,Belgien,EUR,20,854943,
KEK1.F,KESKO,Various commercial firms,Finland,EUR,19,884884,
KEM.F,KEMIRA,Chemistry,Finland,EUR,50,893079,
KEY.F,KEYCORP,Banking & Finance,USA,EUR,31,869353,
KFI1.DE,"KINGFISHER  LS-,157142857",Various commercial firms,Great Britain,EUR,42,812861,
KGHA.F,KGHM POLSKA,Others,Polen,EUR,50,908063,
KGX.DE,KION GROUP AG,Machinery & Equipment,Germany,EUR,46,KGX888,
KH6.F,"NEWAMSTERDAM PHA. EO-,12",Unknown,—,EUR,30,A3DUAC,
KHNZ.MU,"KRAFT HEINZ CO.DL -,01",Food,USA,EUR,9,A14TU4,
KHP.F,"KOHL'S CORP.       DL-,01",Department stores & Retail,USA,EUR,29,884195,
KIC.SG,"KIMCO REALTY       DL-,01",Real Estate,USA,EUR,45,883111,
KIN2.DE,Kinross Gold Corp.,Resources,Canada,EUR,32,A0DM94,
KIY.DE,"KIRBY CORP.       DL 0,10",Others,USA,EUR,40,863669,
KK0.F,"NEXTNAV INC.     DL-,0001",Unknown,—,EUR,27,A3C8W0,
KK3A.DE,"CYTOKINETICS INC. DL-,001",Biotech & Nanotech,USA,EUR,22,A1W1KK,
KKS.F,KASPI.KZ (SP.GDR REG.S)/1,Unknown,—,EUR,29,A2QD9Y,
9O2.F,"CRITICAL METALS  DL-,0001",Unknown,—,EUR,35,A40755,
KLA.DE,"KLA CORP.        DL -,001",Others,USA,EUR,10,865884,
KM3.F,"KENNAMETAL INC.   DL 1,25",Machinery & Equipment,USA,EUR,33,855783,
KMY.MU,"KIMBERLY-CLARK    DL 1,25",Forestry,USA,EUR,20,855178,
KNIA.MU,KUEHNE & NAGEL,Transport,Switzerland,EUR,14,A0JLZL,
KO2.SG,KORIAN S.A. INH.     EO 5,Healthcare & Medicine,France,EUR,24,A0LE05,
KOC.F,"KOPIN CORP.        DL-,01",Electronics & Semiconductors,USA,EUR,49,888358,
KODN.SG,"EASTMAN KODAK NEW DL 2,50",Consumer goods Diverse,USA,EUR,42,A1W4RC,
KOG.SG,KROGER CO.           DL 1,Food,USA,EUR,20,851544,
KOS1.F,"KOSMOS ENERGY LTD  DL-,01",Unknown,—,EUR,40,A2PBCB,
KOZ1.F,"KONGSBERG GRUPPEN NK 0,25",Unknown,—,EUR,33,A41BLY,
KP5.F,"KITRON ASA         NK 0,1",Unknown,—,EUR,48,911463,
KPN.SG,KON. KPN NV         EO-04,Telecommunications,Netherlands,EUR,13,890963,
KPR.F,"KLEPIERRE S.A.INH.EO 1,40",Real Estate,France,EUR,22,863272,
KQ2.F,ETORO GROUP LTD.,Unknown,—,EUR,30,A3DNR9,
KR51.F,KKR + CO. INC.       O.N.,Unknown,—,EUR,19,A2LQV6,
KR8.F,Komax Holding,Elektrische Geräte,Switzerland,EUR,25,907324,
KRC.F,"KILROY REALTY CORP.DL-,01",Real Estate,USA,EUR,30,905164,
KRN.DE,KRONES AG O.N.,Machinery & Equipment,Germany,EUR,44,633500,
KSB.DE,KSB SE+CO.KGAA  ST O.N.,Machinery & Equipment,Germany,EUR,50,629200,
KSB3.DE,KSB SE+CO.KGAA VZO O.N.,Machinery & Equipment,Germany,EUR,50,629203,
KSX.DE,KNIGHT-SWIFT TR. HLDGS A,Transport,USA,EUR,35,A2DW9M,
KTF.SG,MONDELEZ,Food,USA,EUR,20,A1J4U0,
KTN.DE,KONTRON AG O.N,Internet & Software,Austria,EUR,25,A0X9EJ,
KU1.F,KULICKE + SOFFA IND.,Machinery & Equipment,USA,EUR,26,854118,
KUG1.F,KUMAGAI GUMI,Unknown,—,EUR,50,603166,
KUR.F,"KURA ONCOLOGY  DL-,0001",Biotech & Nanotech,USA,EUR,38,A143UH,
KWE1.F,RING ENERGY INC.,Unknown,—,EUR,50,A0Q3SR,
KWS.DE,KWS SAAT KGAA  INH O.N.,Others,Germany,EUR,36,707400,
KY6.DE,INTERACTIVE BROKERS DL-01,Banking & Finance,USA,EUR,20,A0MQY6,
KY7.F,AKASTOR,Oil & Gas,Norway,EUR,50,A0B97B,
L0T.F,GE HEALTHCARE TECH.INC.,Unknown,—,EUR,19,A3D3G6,
L10.DE,MEDLINE INC.   CL. A O.N.,Unknown,—,EUR,32,A41V2L,
L1S.F,LIQUIDITY SERVICES DL-001,Internet & Software,USA,EUR,31,A0JEFP,
L34.SG,IBERSOL SGPS SA NAM. EO 1,Unknown,—,EUR,38,A0X8WE,
L360.F,LIFE360 INC.,Unknown,—,EUR,31,A40EPB,
L3Y.F,SILVACO GROUP INC. O.N.,Unknown,—,EUR,47,A40B02,
L4Q.F,AMC ROBOTICS CORP.,Unknown,—,EUR,50,A418BU,
L5A.F,CANADIAN SOLAR INC.,Others,Canada,EUR,28,A0LCUY,
L74.F,WUXI XDC             O.N.,Unknown,—,EUR,47,A3ESJ3,
L9S.F,GYRE THERAPEUTICS,Unknown,—,EUR,49,A3EE5F,
LA3A.F,LAUREATE EDUCATION CL.A,Unknown,—,EUR,31,A2DK0X,
LAG.F,"LAGARDERE NOM.    EO 6,10",Others,France,EUR,48,866786,
LAR0.DE,LAM RESEARCH CORP. NEW,Unknown,—,EUR,9,A40L1V,
LAV0.F,ATKINSREALIS GRP INC.,Unknown,—,EUR,31,A40787,
LC0A.SG,LUCKIN COFFEE SP.ADR/8 A,Unknown,—,EUR,50,A2PJ6S,
LC1.SG,LANCASTER COLONY CORP.,Consumer goods Diverse,USA,EUR,26,858141,
LC4.F,"SOCIETE LDC INH.  EO 0,20",Unknown,—,EUR,33,A40QVN,
LCM.F,"COSTAMARE INC.   DL-,0001",Unknown,—,EUR,35,A1C8A6,
LCO.F,LINCOLN NATL,Insurance,USA,EUR,31,859406,
LCR.F,LAS VEGAS SANDS,Others,USA,EUR,30,A0B8S2,
LD1A.F,"LADDER CAPITAL CORP. REGISTERED SHS CL.A DL -,001",Unknown,—,EUR,28,A1XD2P,
LDBA.F,H. LUNDBECK A/S NAM. A,Unknown,—,EUR,25,A3DMBU,
LDE.F,"LIFECORE BIOMEDIC. DL-,01",Unknown,—,EUR,41,899376,
LDS.DE,"LANDSTAR SYS       DL-,01",Transport,USA,EUR,26,887830,
LE0.F,"LEMONADE INC.  DL-,00001",Insurance,USA,EUR,30,A2P7Z1,
LE6N.F,LEAR CORP.,Unknown,—,EUR,40,A0YERL,
LED.F,"LANDS END INC.     DL-,01",Unknown,—,EUR,47,A110MJ,
LEG.DE,LEG IMMOBILIEN SE NA O.N.,Real Estate,Germany,EUR,50,LEG111,
LEN.F,LENZING AG,Textiles & Clothes,Austria,EUR,21,852927,
LET.F,LECTRA S.A. INH.  EO 1,Internet & Software,France,EUR,31,874052,
LFS.F,"LITTELFUSE INC. REGISTERED SHARES DL -,01",Electronics & Semiconductors,USA,EUR,25,893593,
LG1.F,"LGI HOMES INC.     DL-,01",Unknown,—,EUR,30,A1W61X,
LGDN.F,LIGAND PHARMACEUTICALS INC.,Unknown,—,EUR,45,A1C9RN,
LHA.DE,LUFTHANSA AG VNA O.N.,Aircraft & Space,Germany,EUR,32,823212,
LHL.F,"LENOVO GROUP HD-,025",Computer & Network,Hongkong,EUR,30,894983,
LHU.F,"LEMAITRE VASCULAR DL -,01",Unknown,—,EUR,32,A0LB2B,
LHV.F,"EXLSERVICE HLDGS  DL-,001",Internet & Software,USA,EUR,30,A0LB2A,
LI3.SG,"LISI SA INH.      EO 0,40",Others,France,EUR,23,877300,
LI4.F,LINDBLAD EXPED. HLDGS,Unknown,—,EUR,49,A14WKW,
LIA.F,"LIVANOVA PLC      DL -,01",Unknown,—,EUR,37,A14156,
LID.F,"BREAD FI.HO. DL-,01",Various services,USA,EUR,28,934251,
LIE.F,SUN LIFE FINANCIAL INC.,Banking & Finance,Canada,EUR,9,936039,
LIN.DE,"LINDE PLC        EO -,001",Unknown,—,EUR,9,A3D7VW,
LIVA.F,"AUTOLIV SDR/1 DL-,01",Unknown,—,EUR,4,A401UM,
LKQ1.F,LKQ CORP.,Vehicles,USA,EUR,31,254570,
LLI.F,"LAKELAND INDS INC. DL-,01",Unknown,—,EUR,50,897575,
LLY.DE,ELI LILLY,Pharma & Cosmetics,USA,EUR,10,858560,
LMF.F,LINDSAY CORP.        DL 1,Construction & Construction Materials,USA,EUR,25,904057,
LMO.F,LITHIA MOTORS INC.,Department stores & Retail,USA,EUR,37,914076,
LNE.DE,LINCOLN ELECTR. HLDGS,Machinery & Equipment,USA,EUR,45,908231,
LNH.F,"LANCASHIRE HLDGS  DL -,50",Insurance,Bermudan Islands,EUR,50,A0HM5W,
LNLB.F,LI NING CO.LTD,Unknown,—,EUR,50,A0M0Z9,
LNN.F,"LENNAR CORP. B     DL-,10",Unknown,—,EUR,50,258288,
LNR.F,LINAMAR CORP.,Vehicles,Canada,EUR,20,905977,
LO3.SG,LONZA GROUP N,Chemistry,Switzerland,EUR,15,928619,
LOM.DE,LOCKHEED MARTIN    DL 1,Aircraft & Space,USA,EUR,10,894648,
LOO.F,LOOK HOLDINGS INC.,Unknown,—,EUR,50,867225,
LOR.DE,"L OREAL    INH.    EO 0,2",Pharma & Cosmetics,France,EUR,20,853888,
LP1.F,"LEGGETT + PLATT    DL-,01",Others,USA,EUR,28,883524,
LP3.DE,LOUISIANA PACIFIC CORP.,Construction & Construction Materials,USA,EUR,19,861032,
LPK.DE,LPKF LASER+ELECTR.INH ON,Electronics & Semiconductors,Germany,EUR,45,645000,
LRC.F,LEGRAND S.A.    INH. EO 4,Elektrische Geräte,France,EUR,19,A0JKB2,
LS3.F,"LSB IND. INC.      DL-,10",Machinery & Equipment,USA,EUR,47,866808,
LS4C.DE,LONDON STOCK EX,Banking & Finance,Great Britain,EUR,50,A0JEJF,
LSPP.F,LINDT SPRUENGLI,Food,Switzerland,EUR,13,870503,
LSU2.SG,LAND SECURITIES GROUP PLC,Real Estate,Great Britain,EUR,50,A2DW9E,
LT3.F,"AXOGEN INC.       DL -,01",Unknown,—,EUR,30,A1JMHK,
LT4.F,"LIQUIDIA CORP.    DL-,001",Unknown,—,EUR,19,A2JRNS,
LTD0.F,"BATH + BODY WORKS  DL-,50",Textiles & Clothes,USA,EUR,30,A3CWHH,
LTEC.DE,LOGITECH INTL N,Computer & Network,Switzerland,EUR,25,A0J3YT,
LTP.F,"LTC PTIES INC.     DL-,01",Real Estate,USA,EUR,31,884625,
LTR.F,LOEWS CORP.          DL 1,Insurance,USA,EUR,20,851615,
LTT.F,"LATTICE SEMICOND.  DL-,01",Unknown,—,EUR,10,878255,
LU2.DE,"LUMENTUM HLDGS IN.DL-,001",Electronics & Semiconductors,USA,EUR,10,A14WK0,
LU3B.F,L E LUNDBERGF.B FRIA SK10,Investments & Holdings,Sweden,EUR,24,884780,
LV2B.F,LEVI STRAUSS + CO. CL.A,Textiles & Clothes,USA,EUR,29,A2PFHR,
LVO0.F,LIVEPERSON INC. O.N.,Unknown,—,EUR,50,A41K8H,
LWF.F,LIFEWAY FOODS INC.,Unknown,—,EUR,46,925083,
LXI.F,"LENNOX INTERNATIONAL INC. REGISTERED SHARES DL -,0",Machinery & Equipment,USA,EUR,9,924838,
LXS.DE,LANXESS AG,Chemistry,Germany,EUR,41,547040,
LY0.F,"LYFT INC. CL.A -,00001",Internet & Software,USA,EUR,43,A2PE38,
M000.F,"VERTICAL AEROSP.DL-,0001",Unknown,—,EUR,49,A40P0H,
M07.F,MSA SAFETY INC.,Others,USA,EUR,36,A1XFCC,
M0N.F,SIGMA LITHIUM CORP. O.N.,Unknown,—,EUR,29,A3CTYQ,
M12.DE,M1 KLINIKEN AG  O.N.,Healthcare & Medicine,Germany,EUR,50,A0STSQ,
M1H.F,MOBIMO HOLDING AG,Real Estate,Switzerland,EUR,20,930290,
M1I.F,MGP INGREDIENTS INC.(NEW),Unknown,—,EUR,35,A1JSBW,
M1L.F,MAPLE LEAF FOODS,Food,Canada,EUR,26,895302,
M2A0.F,MESA AIR GROUP INC,Unknown,—,EUR,32,A41U68,
M2K.SG,MID-AMERICA APARTM. COMM. INC.,Real Estate,USA,EUR,10,889495,
M3D.F,INDUSTRIE DE NORA,Unknown,—,EUR,38,A3DK0W,
M3I.F,MINTH GROUP LTD,Unknown,—,EUR,50,A0HNNB,
M3P.F,MEDICAL PROPERTIES TR.,Banking & Finance,USA,EUR,49,A0ETK5,
M44.DE,MARA HOLDINGS,Unknown,—,EUR,20,A2QQBE,
M45.F,TEQNION AB,Unknown,—,EUR,20,A2PHEY,
M46.MU,ALLEIMA AB,Unknown,—,EUR,50,A3DSME,
M4ZA.F,"MFA FINANCIAL NEW DL -,01",Unknown,—,EUR,43,A3DH8P,
M55.F,"MACROGENICS INC.   DL-,01",Biotech & Nanotech,USA,EUR,29,A1W6ND,
M5V.F,"EHEALTH INC.      DL-,001",Healthcare & Medicine,USA,EUR,50,A0LBT4,
M6Q.SG,METSO OUTOTEC CORP.,Others,Finland,EUR,27,A0LBTW,
M71.F,"BKV CORP.  DL-,01",Unknown,—,EUR,46,A3D2RU,
M8V.F,"MARRIOTT VAC.WORLD.DL-,01",Real Estate,USA,EUR,31,A1JNDJ,
MAQ.F,"MARRIOTT INTL A    DL-,01",Hospitality and Tourism,USA,EUR,10,913070,
MAV.F,"SIRIUS MEDIA     EO 100,-",Unknown,—,EUR,22,A41YWE,
MBB.DE,MBB SE O.N.,Others,Germany,EUR,45,A0ETBQ,
MBG.DE,MERCEDES-BENZ GRP NA O.N.,Vehicles,Germany,EUR,32,710000,
MBJ.F,MBIA INC.            DL 1,Insurance,USA,EUR,47,874020,
MBK.DE,MERKUR PRIV.BK INH O.N.,Banking & Finance,Germany,EUR,50,814820,
MBY.F,"MIDDLEBY CORP., THE",Unknown,—,EUR,37,923608,
MCHA.MU,"MICHELIN  NOM.    EO -,50",Unknown,—,EUR,17,A3DL84,
MCK.F,"MCKESSON           DL-,01",Healthcare & Medicine,USA,EUR,10,893953,
